p1,p2,p3,p4,q1,q2,q3,q4
1.186058998,0.669573069,2.300653458,1.008091331,18.6499958,33.25999069,1.529999733,21.00999641
1.222222209,0.347435892,1.254385948,0.653261423,11.25000095,15.60000229,3.420000315,20.3900013
1.214156032,0.417322844,1.125506043,0.466364324,5.510000706,16.51000214,2.470000267,13.23000145
1.870689631,0.481707305,1.478723288,0.765925884,1.160000086,6.560000896,0.940000117,6.750000477
1.428571463,0.369565219,1.25333333,0.445219547,6.229999542,18.8599987,1.5,24.36999893
1.261620164,0.498848587,2.873526335,0.433202118,15.05999851,34.73999786,9.32999897,76.19998932
2.147019863,0.570739567,1.295454502,0.57151705,7.550001144,6.220000267,1.320000052,16.14999962
2.159840107,0.518871665,2.455555677,0.527833641,10.01000118,25.17000198,1.800000191,14.9100008
1.498470902,0.552013397,0.842105269,0.620847642,13.07999992,17.88000107,3.230000019,8.730000496
1.70513308,0.398588657,0.837228715,0.591960371,25.91000366,43.93000793,11.98000336,72.64001465
0.758386195,0.232458487,0.471698105,0.897233188,22.05999947,18.67000008,3.710000038,5.059999943
2.694196463,0.538926005,1.834448099,0.515692115,13.43999767,46.3699913,5.979999065,30.26999474
1.655913949,0.243755788,0.812030077,0.364354193,14.88000202,21.62000084,5.320000648,17.73000145
1.316429973,0.682250381,1.46558702,0.348402649,4.929999352,12.61999893,2.46999979,16.59000015
3.067484617,0.723842204,1.806060553,0.777153552,4.89000082,40.810009,1.650000334,10.68000317
1.150159717,0.528817832,2.148594379,0.363909125,15.64999962,23.77000046,2.49000001,23.32999992
1.193861008,0.234165058,1.077586174,0.461602658,6.190001011,15.63000107,1.160000086,11.98000145
1.258322239,0.900867403,2.130168438,0.529937148,7.510000706,8.070000648,6.530001163,30.23000145
1.337386012,0.467202157,1.132841349,0.313294798,3.289999723,14.94000053,2.710000038,8.650000572
1.826898336,0.589924157,0.971074343,0.327380955,15.53999901,18.45999718,2.419999838,18.47999763
1.816546798,0.804901063,2.196617365,0.397311449,5.56000042,10.61000061,4.730000496,26.78000069
1.675392747,0.557393014,2.45714283,0.701004982,1.910000086,10.28000069,0.350000024,3.980000496
0.905911148,0.487119436,0.949820817,0.288633704,28.59000778,46.97001266,8.370001793,51.38001251
3.517857075,0.596973896,1.115044236,0.373122513,1.680000186,7.270000458,1.130000114,12.65000153
1.382978678,0.593031883,1.027108431,0.433437914,11.28000069,13.49000072,3.320000172,22.31000328
2.487951756,0.646153867,1.863636255,0.586206853,3.319999933,4.549999714,0.439999968,1.449999928
2.254098415,0.563680708,1.580952406,0.6820755,4.879999638,16.40999794,1.049999833,21.19999886
1.28807807,0.681886792,1.655405402,0.522354007,23.56999397,26.49999428,2.959999323,21.91999626
2.093827009,0.404845834,1.599571705,0.62542665,16.20000458,22.70000648,4.67000103,23.44000626
2.323027611,0.905118644,1.163265228,0.801235795,9.380000114,16.02000237,3.430000305,9.710000992
1.572317243,0.520994484,1.130208373,0.758849561,6.429999352,18.10000038,1.919999838,4.519999504
1.897872329,0.38795656,1.18294847,0.269622952,11.75,20.26000023,5.630000114,84.33999634
1.935950398,0.642888606,1.658653855,0.702209949,9.680000305,22.71000099,6.240000248,18.10000229
3.063787937,0.640798271,0.996031761,0.336504161,20.38000107,27.06000519,5.040000916,33.6400032
1.830434799,0.495934963,0.544186056,0.452685416,6.899999619,3.68999958,2.149999857,7.819999218
1.228000045,1.059523821,1.350000024,0.531063855,2.500000238,1.680000186,0.200000018,11.75000095
1.102597356,0.611031532,1.088652492,0.710754037,30.80000114,69.80001068,5.640000343,48.54000473
1.151004076,0.508452535,2.074712515,0.473532021,12.44999695,30.7599926,3.479999065,44.95998764
2.178131819,0.531428576,1.266355157,0.526775956,13.80999947,17.5,2.140000105,18.29999733
1.650922537,0.334851056,1.608474612,0.476658463,27.10000038,76.87000275,11.80000019,65.12000275
0.513043463,0.598290622,1.868421078,0.5,5.750000477,9.36000061,0.380000025,6.380000591
1.421052575,0.60358566,0.753768861,0.296895206,3.0400002,5.020000458,1.990000129,15.46000099
1.200787425,0.555205047,1.376923084,0.349137932,7.619999409,15.84999943,1.299999952,9.279999733
1.93577981,0.510270298,1.569037676,0.506333828,5.449998856,9.249999046,2.389999628,26.83999634
1.5,0.445530742,0.93750006,1.017811656,5.239999771,14.31999874,1.919999957,3.930000067
1.790617824,0.5809865,1.432958007,0.389135122,26.21999741,61.42999649,9.769999504,97.00998688
1.096698165,0.474824727,1.963483095,0.254457057,12.72000027,31.37999916,3.559999943,24.68000031
1.462846875,0.45332852,1.449367046,0.56566304,11.17000103,27.6400013,3.160000324,31.22000122
1.127701402,0.43545723,1.893442631,0.445432484,20.3599987,30.29000092,2.439999819,12.36999893
2.166956425,0.34397164,0.799212575,0.768695652,11.49999809,2.819999695,2.539999723,5.749999523
2.263975143,0.577087164,1.400871515,0.438535333,16.10000229,32.82000351,9.180001259,34.41000366
1.033582091,0.568129301,3.433333397,0.834003985,2.680000305,4.330000401,0.300000042,9.940000534
1.317382813,0.634889781,1.77510047,0.504196644,10.23999882,15.41999912,2.489999771,16.6799984
1.125,0.5894683,1.700389147,0.422474355,3.680000305,19.55999947,2.570000172,18.51000214
1.111862302,0.441549301,1.248427749,0.50060606,16.27000046,14.19999886,3.179999828,24.75
1.836996317,0.719808877,1.704370141,0.640032291,16.38000107,23.02000046,3.890000343,24.77999878
1.848238468,1.51026392,2.43589735,0.528888881,3.689999819,6.819999695,0.389999986,8.999999046
1.653753042,0.552617252,2.555555582,0.708990216,12.38999844,36.67999649,5.039999485,23.46999741
1.583976865,0.459803909,1.326530576,0.665852785,10.36000061,20.40000153,1.960000157,28.67000198
1.122659802,0.384562135,1.184523821,0.320613295,15.48999977,28.88999939,3.359999895,29.35000038
1.897521734,0.558974326,1.170918345,0.430128515,14.93000031,23.39999962,11.75999928,61.47000504
1.14582324,0.568387091,1.392086267,0.497906774,20.7100029,31.00000572,5.560000896,71.66001129
1.1444242,0.80898875,1.324324369,0.462457985,10.93999863,16.90999794,3.699999571,26.76999664
1.134146333,0.437610298,0.848051965,0.40929535,31.16000366,39.6700058,15.40000248,53.36000824
3.131147623,0.708853602,1.347058773,0.814046264,9.149999619,17.61999893,1.699999928,12.52999973
2.104895115,1.141914248,1.534090877,0.523149848,11.43999863,3.029999733,2.639999866,27.42999649
1.664514184,0.583911538,0.497303754,0.50227052,34.07000351,46.12000656,16.69000435,50.65000534
0.96512121,0.391327471,0.736000001,0.322249085,23.51000214,37.59000015,6.250000477,16.54000282
1.660416603,0.795562625,1.224598885,0.530263186,4.800000191,6.309999943,1.870000124,7.599999905
1.495694995,0.577177167,1.35135138,0.473684192,8.129999161,16.64999771,3.329999447,13.10999775
0.797101438,0.516379774,0.956375837,0.416094214,6.210000038,18.01000023,2.980000019,20.38000107
2.622061491,0.810502291,2.166666508,0.519607842,5.53000021,8.760001183,0.300000042,9.180001259
1.497387648,0.303393215,0.955465555,0.459818721,9.570000648,15.03000069,2.470000267,16.55000114
1.720863342,0.704286695,1.100000024,0.665196955,20.85000229,29.86000252,0.900000036,34.02000427
3.168523788,0.729846299,1.524590135,0.747086227,7.180001259,37.09000778,2.440000534,8.580001831
2.264705896,0.590393603,1.938311696,0.712450624,3.059999943,14.98999977,3.079999924,10.11999989
2.11833334,0.392717808,1.09803915,0.353217155,5.999999523,7.689999104,0.509999931,14.91999912
1.466129065,0.525670528,1.010526299,0.41495043,6.200000286,13.05000114,1.900000095,26.22000122
1.872994661,0.585639536,1.16842103,0.580340266,7.480000019,13.37000179,0.950000048,5.290000439
0.928137064,0.433186501,1.466292143,0.510737896,18.09000206,27.24000168,1.780000091,36.32000351
1.664670706,0.561188817,1.038609982,0.628463447,5.010000706,17.15999985,5.180000305,7.940000534
1.331683159,0.378673822,1.088277936,0.329620153,14.14000034,55.79999924,6.909999847,54.75999832
0.93069309,0.305427462,1.177743435,0.357737124,25.24999809,28.18999863,6.469999313,72.11999512
1.581086397,0.437798589,1.173913002,0.56408453,25.59000397,52.33001328,7.360001564,28.40000534
1.853470445,0.395000011,2.049999952,1.004784703,3.890000582,28.00000381,1.200000286,8.36000061
1.496389985,0.54916203,0.93069303,0.375358164,5.539999962,17.89999962,3.029999971,6.980000019
2.328618526,0.65408504,1.820069194,0.474655658,21.21000099,20.9299984,2.889999866,36.29999542
1.049256563,0.534168065,2.594696999,0.545318902,21.51999664,47.11998367,2.639999628,80.42997742
2.273263454,0.679738581,2.085106373,0.609983742,15.26000023,10.71000004,4.699999809,24.63999939
1.564646482,0.59471947,1.189151525,0.455713123,9.899999619,15.14999866,7.190000057,37.36999893
2.322734594,0.743035793,0.883720934,0.986919522,12.58000088,17.59000206,2.149999857,15.29000092
1.802110791,0.605263174,1.463519216,0.521522164,11.36999893,4.93999958,2.329999685,16.02999687
1.757972956,0.551129639,0.679276288,0.67250073,22.88999748,50.45999527,6.079999447,33.70999527
1.6418823,0.413869441,1.399999976,0.390632868,21.25000381,27.11000443,5.550001144,59.57001114
3.276450396,0.341279805,0.555555582,0.61813426,2.930000305,7.970000744,1.980000257,11.47000122
1.423611164,0.465257764,1.751773,0.396893412,21.60000038,31.22999954,4.230000019,74.68000031
1.874790549,0.437757283,1.496881485,0.445849806,23.88000298,70.45000458,4.81000042,75.90000916
1.44698894,0.369294614,1.091710687,0.562236667,11.78999996,16.87000084,5.670000076,26.11000061
1.958333373,0.603361368,2.524271965,0.723860562,3.359999657,5.949999332,1.029999852,3.729999542
1.932131886,0.564366639,1.258010149,0.460537881,26.07999992,38.84000015,5.929999828,56.88999939
1.080808043,0.476899385,1.266159654,0.379385948,6.930000782,19.48000145,2.630000353,9.119999886
1.026615977,0.504225373,0.292196006,0.461610943,2.630000114,10.64999962,5.510000229,21.22999763
2.016243696,1.829050303,1.096385479,0.988081038,9.849999428,8.949998856,0.829999924,8.38999939
2.959595919,0.538227618,1.115044236,0.524160504,5.940000057,23.02000046,1.129999995,12.21000004
2.326254845,0.690421462,1.88499999,0.829381704,10.3599987,13.04999924,1.999999881,21.50999832
1.721597314,0.459154934,1.698181748,0.60601002,17.77999878,35.49999619,5.499999523,29.94999695
2.017924547,0.615869045,1.516129017,0.539336145,10.59999943,23.81999588,4.959999561,54.52999115
0.78930819,0.532739639,1.646706581,0.380792826,3.17999959,19.08999825,1.669999957,17.90999794
1.494884968,0.463976949,0.327790976,0.756489515,15.63999748,10.40999889,4.209999561,8.089999199
1.416173577,0.423783451,0.966956496,0.820512831,40.55999756,31.02999687,5.749999523,31.97999763
1.966329932,0.396613181,1.007874012,0.598074019,5.940000057,22.44000053,1.269999981,19.72999954
1.069830894,0.684405923,0.843589723,0.731170356,18.32999802,16.15999794,3.899999857,8.629999161
1.753154159,0.511077523,2.497584581,0.251719773,18.22999954,19.86000061,2.069999933,71.23000336
1.98514843,0.423601657,1.480582476,0.609492958,6.059999466,14.65999794,2.059999704,9.26999855
1.778662443,0.671135664,1.17920351,0.248831168,6.279998779,12.67999935,4.519999504,38.49999237
2.744999886,0.457061768,1.416666627,1.419354796,1.999999881,28.18000031,3.720000029,5.269999981
1.22870481,0.585574567,1.549618363,0.686298072,8.569998741,16.3599987,2.619999647,16.63999748
1.906209588,0.619736433,1.352458954,0.399419039,15.46000195,31.11000443,4.880000591,27.54000092
1.474747539,0.814062476,1.697368383,0.820153058,11.87999916,12.79999924,3.799999475,15.67999744
0.955555558,0.402903825,2.285714388,0.55146265,0.900000036,5.510000706,1.470000148,9.230000496
1.243664742,0.440643877,1.673913121,0.967514098,5.130000591,14.9100008,0.920000076,7.080001354
1.920217633,0.76023978,1.662650466,1.416793823,11.03000069,10.01000214,0.830000162,19.65000153
2.163095236,0.568953097,2.144160509,0.482520312,8.399998665,13.84999943,5.479999542,24.59999847
2.179584265,0.695498407,2.014336824,0.659101009,5.289999962,31.10000038,5.579999924,22.46999931
1.509723663,0.337492079,1.150922894,0.534282863,9.769997597,47.28998947,9.209998131,30.189991
1.58099544,0.389068335,1.479476511,0.802596033,22.10000038,40.25,0,18.48999977
1.53083694,0.666833162,2.595588207,0.870833337,18.16000366,40.04000854,2.720000744,7.20000124
1.600824714,0.697705269,0.973118305,0.569642544,24.25000191,52.73000717,9.300001144,56.79000473
1.335634232,0.407098114,1.433823586,0.434592456,11.59000111,14.37000179,5.440000534,25.15000343
1.992322445,0.505809128,0.846153855,0.467993945,10.42000103,24.10000229,3.770000219,39.68000412
1.10822022,0.481947124,0.755583107,0.680308878,26.52000618,31.02000618,8.060002327,25.90000725
4.188524723,2.319149017,1.479476511,0.428571433,1.219999909,2.349999905,0,5.739999294
1.219660997,0.39678511,0.307812482,0.659438789,14.74999905,23.63999939,6.400000095,7.839999676
2.227058887,0.615280628,1.498062015,0.622309208,8.5,29.57999992,5.159999847,25.54999924
1.373015881,0.685483873,1.459627271,0.414676309,5.039999485,11.15999889,4.829999447,63.63999557
1.079741359,0.431703687,1.10580647,0.43220064,9.279998779,33.74999619,7.749999046,61.79999542
1.77976954,0.546502709,2.654411554,0.55782795,7.810000896,26.02000237,1.360000134,28.36000061
1.478777528,0.569424987,0.619718313,0.585436165,11.77999973,7.130000114,5.679999828,13.86999989
1.512137771,0.535421848,1.433962226,0.597229958,12.77000141,28.09000397,3.710000277,18.05000114
1.48672092,0.440525323,0.491240859,0.487192094,18.44999886,26.6499958,13.6999979,20.29999924
1.63687849,0.888439476,1.81601727,0.460406452,15.88999939,29.66999817,4.619999409,57.07999039
2.021035671,0.663793087,0.950617313,1.029411793,6.179999828,12.75999928,0.809999943,3.059999466
2.219004393,0.411930948,1.843984962,0.637314737,11.05000305,31.85000801,5.320001125,22.94000626
3.016194344,0.634367883,1.868965507,0.735372305,7.409998894,13.20999813,1.449999809,7.519999027
2.596127272,0.880774975,2.660714388,1.302752256,7.229999065,6.709999561,0.559999943,7.629998684
1.832083941,0.408437639,2.011461258,0.715347826,13.34000015,21.56999969,3.49000001,18.82999802
2.043668032,0.804301083,2.976190567,0.755102038,4.579999924,4.649999619,0.419999987,0.49000001
1.569620252,0.642496824,1.255905509,0.572632611,7.899999619,15.85999775,5.079999447,20.16999817
3.312586546,0.603583038,1.827380896,0.645951033,7.230000496,30.70000458,3.36000061,26.55000114
1.818036675,0.521645665,1.560439587,0.682414711,12.52999878,32.56999588,2.729999781,15.23999786
1.577804565,0.495403737,2,0.568532765,16.57999992,40.25,5.320000172,20.72000122
0.971637964,0.339951873,0.563342333,0.383257419,31.37999344,16.61999702,11.12999916,35.11999512
1.244094491,0.419047624,0.79207921,0.696836531,2.539999962,11.54999924,2.019999981,11.38000011
1.210237622,0.543200612,0.562204719,0.555178285,10.94000053,13.31000042,6.350000381,11.78000069
1.622593045,0.548205912,2.040780067,0.619561434,7.790001392,32.05000687,5.640001297,57.46001053
1.907039285,0.498144716,1.380769253,0.580188692,18.6099987,21.55999756,2.599999905,21.19999886
2.970838308,0.688203871,2.158469915,0.668667436,8.229999542,16.86999893,1.829999924,16.65999985
1.537447572,0.528155327,0.941431642,1.044191599,16.69000244,46.35000229,13.83000088,37.79000473
1.18278265,0.535476506,1.540740848,0.490439773,57.49999619,52.56999207,2.699999571,62.75999069
2.075630188,0.91755724,2.265060186,1.044117689,3.569999456,6.54999876,0.829999983,16.31999779
1.77473557,0.428839833,2.159624338,0.360960126,16.0700016,21.29000282,2.130000353,44.16000366
1.585403681,0.394793928,1.176954746,0.655754983,6.440000534,9.220001221,2.430000305,9.470000267
2.425485849,0.478752017,1.279151917,0.276949525,9.260000229,18.59000015,2.829999924,17.44000053
1.915611863,0.563139915,2.151515007,0.770674109,4.739999294,8.789999008,0.99000001,14.38999844
2.301219463,0.603690445,2.076433182,0.546790421,8.199998856,36.30999756,1.569999933,12.92999935
2.078274727,0.643450499,1.894736767,0.546291292,6.260000229,15.64999962,1.139999986,18.46999931
1.349442363,0.55737704,0.956923068,0.27257663,2.689999819,7.929998875,3.249999762,12.06999969
1.423312902,0.55682224,0.733333349,0.853185594,4.889999866,28.06999779,1.649999976,3.610000134
1.661137462,0.567010283,1.564315319,0.29652226,12.65999794,21.33999825,2.409999847,16.38999748
1.160714269,0.735190511,1.608490586,0.423146456,0.560000002,31.22999954,2.119999886,5.53000021
0.992105246,0.318840593,0.357039183,0.309235841,11.39999962,3.449999571,6.889999866,36.38000107
2.232954502,0.997398734,2.026239157,0.435146451,17.59999657,26.90999413,6.859998703,47.79998779
3.686274529,0.746612489,1.081885815,0.531717718,1.530000091,14.76000118,4.03000021,14.03000259
2.067193747,0.269230783,2.389705896,0.36560303,2.53000021,8.840001106,1.360000134,18.49000168
2.463145733,0.665966392,3.216216326,0.654636145,17.23000336,28.5600071,1.480000377,34.08000946
1.122340441,0.40560472,1.625,0.48547402,5.64000082,13.56000137,0.640000045,13.08000088
1.402564049,0.454903424,2.02976203,0.446146995,19.5,53.33000183,5.039999962,45.03000259
2.428480148,0.433902591,2.186311722,0.577241898,15.65999699,15.8099966,2.629999638,26.53999519
1.979853511,0.705597758,2.182509422,0.518085957,10.92000008,14.47000027,2.630000114,26.53999901
0.85723114,0.571342587,0.86480689,0.468674004,32.36000443,66.44001007,9.320000648,106.9400177
1.06505096,0.193665624,0.590733588,0.538659811,31.3599968,38.51999664,7.769999504,3.879999876
0.809687674,0.359058201,0.647123873,0.461378515,37.77999496,30.57999611,9.039999008,33.65999603
1.775223494,0.647031724,0.307155311,0.787158132,7.829999924,21.72999954,5.730000019,8.409999847
1.594094753,0.606097579,1.033898354,0.731601775,30.81999588,8.199998856,2.949999809,13.8599987
2.273615599,0.592168093,2.031949043,1.174885273,9.210000038,10.47000027,3.129999876,17.44000053
1.670276761,0.36807096,1.226586103,0.481443286,8.31000042,13.52999878,3.309999943,19.39999962
2.682799578,0.867099285,2.040441275,1.159042716,13.4299984,41.6099968,2.71999979,33.00999451
2.637084007,0.403402835,1.083333373,0.337600768,6.310000896,36.44000244,1.080000162,21.09000206
2.273994207,0.580369592,1.141439199,0.561998248,31.56999588,57.35999298,4.029999733,33.62999725
2.054285765,0.958579898,1.196428537,0.521885514,3.5,1.689999938,0.560000002,8.909999847
1.060935855,0.414101303,3.625615835,0.745524287,9.18999958,10.06999969,2.029999971,7.820000172
1.417137504,0.448003322,1.597510457,0.842720032,10.61999893,24.03999901,2.409999847,23.96999931
1.800146341,0.564057708,2.728448153,1.123137236,13.66000175,22.87000275,4.640000343,12.75000191
1.937618136,0.787526429,2.25,0.965665221,5.290000916,9.460000992,2.400000572,9.320001602
1.737612605,0.569583952,2.04560256,0.66180259,8.879999161,20.90999794,3.069999695,11.64999866
1.663272142,0.460115612,1.305747151,0.299444824,14.7300024,34.60000229,8.700000763,28.8200016
1.534482718,0.469105273,2.993902445,0.541088581,4.639999866,20.22999954,1.639999986,9.369999886
0.810447752,0.41962558,1.446428537,0.363086224,13.39999962,15.48999977,1.679999828,13.22000027
1.435517907,0.774744034,1.468599081,1.010617137,4.730000496,2.930000067,2.070000172,15.07000256
0.913419902,0.8081761,1.059405923,0.509838998,4.619999886,9.540000916,1.00999999,5.590000153
1.93379879,0.547826052,0.800251245,0.567848682,38.66999817,21.85000038,15.92000008,21.14999962
2.531315804,0.456784606,1.323809505,0.413477689,23.79000092,44.66000366,5.250000477,53.57000351
2.283417225,0.744943261,2.181818247,0.534252226,19.89999962,20.27000046,3.190000057,48.61000443
1.684944272,0.771073639,4.558823586,0.870682716,10.75999928,11.2699995,1.699999928,12.44999886
1.720823765,0.742762625,2.429629564,2.200000048,8.739998817,12.09000015,1.349999905,1.949999928
1.630320072,0.719180167,1.005617976,0.362048894,28.42999458,32.689991,1.779999495,77.30997467
1.032819629,0.476208329,1.642954826,0.462131172,35.04000092,26.69000053,7.31000042,53.20999908
1.246462226,0.604891837,2.419558287,0.360460788,8.48000145,31.8900013,3.170000553,26.91000175
1.405329585,0.367549658,1.657894731,0.681891441,7.130001068,30.20000458,1.520000219,18.61000252
0.934967995,0.370978773,1.822384477,0.484966576,9.380000114,14.61000061,4.109999657,35.91999817
4.367567539,0.647773266,2.363636255,0.975700974,1.850000143,2.470000267,0.990000188,5.350000381
1.44356513,0.525605381,0.955489576,0.489893317,24.01000214,25.19000244,3.370000362,35.62000656
1.103571415,0.399641573,1.708904028,0.463882983,28,16.73999977,5.840000153,32.80999756
2.440650463,0.887257814,1.899999976,1.702753425,6.149999142,34.05999374,0.899999797,15.97999668
1.980599642,0.534538448,1.479020953,0.336263716,11.34000015,30.97999954,2.859999895,4.550000191
1.345360875,0.530798078,1.604166627,0.403795213,9.699998856,18.66999817,1.439999938,22.65999794
1.243827105,0.512177646,1.356435537,0.83041209,12.95999908,27.91999817,2.019999743,21.1099987
1.488424182,0.942945242,1.523584962,0.629364014,13.3900013,12.97000122,6.36000061,52.99000931
1.415941954,0.326671809,0.838554204,0.362427741,6.900001526,39.03000641,8.300002098,86.50001526
1.773857951,0.515027702,1.420689702,0.485291481,22.11000061,34.27000046,5.800000191,55.40999985
1.688333273,0.68637532,2.10803318,0.650755286,5.999999523,19.44999886,3.609999657,16.54999924
1.399999976,0.487837851,1.475247502,0.300770164,2.5,7.400000095,1.00999999,24.66999817
2.743429422,0.467140317,2.17142868,1.091326475,7.990000248,16.88999939,3.149999857,19.60000038
1.673684239,0.725749552,2.188405752,0.459325969,9.500000954,22.68000412,2.070000172,34.4200058
1.099025965,0.540459573,1.520833373,0.944512963,24.6400013,20.02000237,2.880000353,16.22000122
1.5090909,0.5,0.918454885,0.691871464,12.10000038,16.55999947,4.660000324,21.15999985
1.979032159,0.656361461,1.434523821,0.270569623,6.199999809,16.81999969,1.680000067,12.64000034
1.136363626,0.5993976,1.668711662,0.386554599,0.439999998,9.960000038,1.629999995,7.139999866
1.848229408,0.25316456,2.097872257,0.392967939,5.929999828,3.160000086,4.699999809,19.34000015
1.684533954,0.526102781,1.483333349,0.696586251,29.29000473,24.7100029,1.800000191,33.98000336
2.445652008,0.952419341,1.16842103,1.075294137,11.03999996,24.79999924,0.950000048,4.25
1.268961072,1.024305582,1.072916627,0.485838473,15.6900034,17.2800045,5.760001183,71.32001495
1.676035523,0.46220839,1.570093513,1.009731531,13.52000237,32.15000916,3.210000753,29.80000496
2.396203995,0.675540388,1.63338089,0.586871445,16.86000061,43.94999695,7.010000229,33.20999908
3.598639488,0.608040214,1.149999976,0.512048185,4.409999847,17.90999985,1.199999928,3.319999933
1.95080328,0.624747455,1.741100311,0.914173245,9.959999084,19.79999733,3.089999676,12.69999886
1.170385361,0.911413968,0.493150681,0.431558937,9.86000061,5.870000839,0.730000138,5.260000706
2.177170515,0.688956916,3.025806427,0.830664694,22.69000053,42.47000122,1.549999952,61.83000183
1.298568487,0.448129237,1.318181872,0.41952309,4.88999939,11.75999832,0.219999984,13.41999912
1.404199481,0.8125,1.109170318,0.248400837,3.809999704,3.039999723,2.289999723,9.380000114
1.098513007,0.448477268,1.659999967,0.538569391,5.380000591,23.96999931,1.500000119,21.3900013
1.725750208,0.521772921,1.063043475,0.575549126,14.33000278,38.58000565,4.600000858,37.79000473
1.690000057,0.466067851,3.808695793,0.62773025,1.999999762,10.0199995,1.149999857,10.52999973
1.633084536,0.490740746,2.014545441,0.506661713,8.039999008,18.3599987,2.749999762,27.01999855
2.272381067,1.28365016,1.216867447,1.035758257,5.25,13.14999962,0.829999983,16.22000122
1.74987185,0.427597553,2.489361763,0.341912299,19.51000404,42.54000854,11.75000191,66.83000946
1.239263773,0.534199119,1.108108163,0.551563561,6.519999504,23.09999847,2.589999676,15.02999878
0.877378404,0.79722923,1.067653298,0.313841581,4.730000019,7.940000057,4.730000019,13.51000023
1.639999986,0.387755126,1.533333302,0.569078982,3.500000477,6.370000362,0.75000006,12.16000175
2.547523499,0.546503723,2.495000124,0.412037015,7.469998837,14.72999859,1.999999881,2.159999847
2.411515713,0.545495689,3.105263233,0.871742129,11.80999851,22.08999634,1.329999804,14.57999802
1.04175663,0.706286132,0.466019422,0.923512757,13.88999844,27.67999649,10.29999924,3.529999733
1.724999905,0.440223455,1.006920457,0.728834391,1.999999881,17.89999771,5.779999733,16.29999733
1.223622084,0.6531896,0.438547492,0.386914819,6.349999905,11.12999916,3.579999685,35.45999908
1.488169432,0.509557962,0.661710024,1.106951833,8.030000687,16.74000168,2.690000296,3.740000248
2.760577917,0.478392482,0.950769246,0.761061907,9.690001488,36.33000946,6.500001431,37.29000854
1.665697694,0.411462784,2.40625,1.086956501,3.43999958,11.68999958,0.959999979,6.669999123
1.485160232,0.66867584,1.046554923,0.672436357,25.27000618,53.0900116,5.370001316,30.62000656
1.133177519,0.840104818,1.012875557,0.74126637,4.280000687,7.630001068,2.330000162,9.160000801
1.983116865,0.553224385,1.042222261,1.518292665,23.1000061,45.28001022,4.500000954,14.76000309
1.554885387,0.392315,1.485119104,0.258097172,8.289999962,21.07999992,3.360000134,39.52000046
1.200704217,0.433846146,1.467091351,0.345054924,5.679999828,3.25,0,9.100000381
2.164736271,0.733617008,3.773722649,0.310120016,7.770000458,23.50000191,1.370000124,67.49000549
1.833766222,0.434071213,1.03550303,0.356505126,7.699998856,20.77999878,1.689999819,15.6799984
1.628603697,0.641509414,1.923469424,0.649236441,17.68999863,12.18999863,3.919999838,21.6099987
1.659722328,0.302380949,0.561993062,0.648183525,18.71999741,25.19999886,8.629999161,15.68999958
1.52481842,0.821515858,2.035714388,0.499372631,16.52000237,8.180001259,1.120000124,7.970000744
1.895273447,0.427364856,2.197771549,0.367185742,10.78999996,35.52000046,3.590000153,44.31000519
0.87067771,0.483870983,0.654838741,0.762765944,14.46000004,21.69999886,3.099999905,9.400000572
1.700836897,0.51690346,1.224021554,0.811587811,19.11999702,20.40999794,7.409999371,22.60999489
2.694545507,0.740989089,2.046357632,1.163194418,2.749999762,11.92999935,1.509999871,5.760000229
1.096947312,0.740259767,0.41780448,0.397084802,29.80999947,16.17000198,18.30999947,22.63999939
0.980597019,0.441885382,1.874429226,0.331523716,6.699999332,18.66999817,4.379999161,27.62999725
1.148235321,0.281859547,2.061662197,0.434217662,8.5,30.75999832,3.730000019,18.46999931
1.083720922,0.650290132,1.496453881,0.437456101,10.74999905,25.84999847,2.819999933,28.45999527
1.452702761,0.575604856,1.759574413,0.466002733,13.31999874,19.83999825,4.699999332,29.12000084
1.699197888,0.660051346,1.569841266,0.327128291,22.43999481,42.8299942,6.29999876,84.33997345
0.898463607,0.419999987,0.93423593,1.316151142,14.96999741,13.99999809,5.169999599,2.909999609
1.00727272,0.58277595,1.48333323,0.440037787,11.00000095,11.96000099,0.600000083,10.59000015
2.138417959,0.665562928,2.405797005,1.398524046,3.539999962,3.019999981,2.069999933,5.419999599
1.904347897,0.558608055,1.821428537,0.454687506,2.299999952,5.460000038,0.840000033,12.80000019
1.381454587,0.810945272,2.039735079,0.385587037,27.5,6.029999733,3.019999981,61.75
1.392632604,0.649136364,3.966666937,1.875156045,11.12999916,38.7899971,1.499999881,16.01999855
3.48601985,0.673937261,2.310924292,0.602043331,12.15999794,44.92999268,4.759999275,40.12999725
1.290989637,0.537710249,0.370915025,0.478934944,13.53999996,18.43000031,6.119999886,29.66999817
1.0800488,0.441678882,0.584366083,0.509126782,24.61000443,20.49000168,10.49000168,40.54000854
0.690355361,0.620827377,0.95102042,0.50790751,9.849999428,35.04999924,7.349999905,16.44000053
2.350515604,0.482638896,2.150000095,0.647058785,2.909999847,5.760000229,1.200000048,4.760000229
1.606031299,0.369401753,0.604081631,0.510646224,51.73000717,30.59000587,4.900001049,26.77000618
0.973199308,0.437933415,0.258215964,0.366410315,11.93999958,28.84000206,4.260000229,40.31000137
2.452173948,0.752648294,2.081081152,0.607245803,13.79999733,37.75999069,2.959999323,24.28999329
2.390180826,0.616007209,1.062295079,1.092307687,7.739999771,11.11999893,3.049999714,2.599999905
