,salesprice,calcacres,ENGMeanScaleScore15,median_income,age,totbath,rmtot,rmbed,fixtot,fixhalf,fixaddl,fourthquart,pct_renter_occupied,pct_above_f,pct_below_f,MATHMeanScaleScore15,pct_HSdiploma,log_median_income,sqft,lon,plon,lat,plat,pct_white,pct_black,pct_collegeDegree,median_house_value,HHsize,tract_cover,total_crime_house
110,870000,0.2893,542.4191419,111140,76,3,6,2,11,0,2,1,17.25601132,1,0,555.5377049,100,11.61854595,2510,-84.35390861,0,33.79771052,0,93.17470257,0.563556669,80.98891731,664100,2.26,29.07426173,0.059317845
111,730000,0.2008,542.4191419,131389,80,2,8,3,9,0,3,1,28.31632653,1,0,555.5377049,99.57924264,11.78591767,3398,-84.35124467,0,33.78678693,0,98.72881356,1.101694915,83.45021038,623800,2.96,29.07426173,0.063766683
112,505000,0.1699,542.4191419,160500,71,2,7,3,8,0,2,0,12.21719457,0,1,555.5377049,97.19853837,11.98604922,2600,-84.35221262,0,33.79597228,0,93.4318555,1.888341544,90.13398295,629300,2.76,29.07426173,0.063766683
113,850000,0.2211,542.4191419,160500,26,3,7,3,13,0,4,0,12.21719457,1,0,555.5377049,97.19853837,11.98604922,4244,-84.35895034,0,33.79838212,0,93.4318555,1.888341544,90.13398295,629300,2.76,29.07426173,0.059317845
114,605000,0.1722,542.4191419,156150,78,2,7,3,10,0,4,0,19.04761905,1,0,555.5377049,94.17293233,11.95857236,1972,-84.35312517,0,33.78470851,0,82.56997455,4.580152672,86.84210526,533700,2.5,29.07426173,0.059317845
115,860000,0.5,542.4191419,111140,61,4.5,10,5,16,1,2,0,17.25601132,1,0,555.5377049,100,11.61854595,5800,-84.35622014,0,33.803078,0,93.17470257,0.563556669,80.98891731,664100,2.26,29.07426173,0.063766683
116,1015000,0.1722,542.4191419,156150,23,4,10,3,16,0,4,0,19.04761905,1,0,555.5377049,94.17293233,11.95857236,3299,-84.34960339,0,33.78599875,0,82.56997455,4.580152672,86.84210526,533700,2.5,29.07426173,0.059317845
117,821865,0.1722,542.4191419,131389,86,4.5,9,4,18,1,4,0,28.31632653,1,0,555.5377049,99.57924264,11.78591767,3292,-84.35142595,0,33.78897274,0,98.72881356,1.101694915,83.45021038,623800,2.96,29.07426173,0.059317845
118,1125000,0.2039,542.4191419,156150,81,2,6,2,8,0,2,0,19.04761905,1,0,555.5377049,94.17293233,11.95857236,4807,-84.34909846,0,33.78444967,0,82.56997455,4.580152672,86.84210526,533700,2.5,29.07426173,0.059317845
119,685000,0.3074,542.4191419,111140,71,3.5,7,3,15,1,4,0,17.25601132,0,0,555.5377049,100,11.61854595,3233,-84.36065135,0,33.80261733,0,93.17470257,0.563556669,80.98891731,664100,2.26,29.07426173,0.059317845
120,620000,0.1653,542.4191419,160500,91,3,11,4,11,0,2,0,12.21719457,0,0,555.5377049,97.19853837,11.98604922,2668,-84.35283268,0,33.7955498,0,93.4318555,1.888341544,90.13398295,629300,2.76,29.07426173,0.059317845
121,550000,0.1067,542.4191419,131389,91,3,9,3,11,0,2,0,28.31632653,0,1,555.5377049,99.57924264,11.78591767,1398,-84.35077947,0,33.79220378,0,98.72881356,1.101694915,83.45021038,623800,2.96,29.07426173,0.059317845
122,1375000,1.0468,542.4191419,111140,65,2,7,3,8,0,2,1,17.25601132,1,0,555.5377049,100,11.61854595,4482,-84.35925638,0,33.80549713,0,93.17470257,0.563556669,80.98891731,664100,2.26,29.07426173,0.063766683
123,1160000,0.4304,542.4191419,111140,59,2,4,2,8,0,2,1,17.25601132,1,0,555.5377049,100,11.61854595,4200,-84.36058652,0,33.80640111,0,93.17470257,0.563556669,80.98891731,664100,2.26,29.07426173,0.063766683
124,765000,0.1963,542.4191419,160500,80,2,8,3,8,0,2,0,12.21719457,1,0,555.5377049,97.19853837,11.98604922,2670,-84.34960129,0,33.79439804,0,93.4318555,1.888341544,90.13398295,629300,2.76,29.07426173,0.063766683
125,498200,0.1722,542.4191419,156150,83,1,5,2,5,0,2,0,19.04761905,0,1,555.5377049,94.17293233,11.95857236,1446,-84.34912499,0,33.78287432,0,82.56997455,4.580152672,86.84210526,533700,2.5,29.07426173,0.063766683
126,953000,0.1971,542.4191419,160500,83,2,7,3,8,0,2,0,12.21719457,1,0,555.5377049,97.19853837,11.98604922,3450,-84.3502151,0,33.79403019,0,93.4318555,1.888341544,90.13398295,629300,2.76,29.07426173,0.063766683
127,970000,0.2657,542.4191419,111140,77,2,5,2,10,0,4,0,17.25601132,1,0,555.5377049,100,11.61854595,3441,-84.36330103,0,33.80399989,0,93.17470257,0.563556669,80.98891731,664100,2.26,29.07426173,0.063766683
128,2050000,0.4106,542.4191419,111140,9,5.5,10,5,23,1,6,0,17.25601132,1,0,555.5377049,100,11.61854595,7148,-84.35862425,0,33.80031421,0,93.17470257,0.563556669,80.98891731,664100,2.26,29.07426173,0.063766683
129,955000,0.2024,542.4191419,160500,83,3,9,5,13,0,4,1,12.21719457,1,0,555.5377049,97.19853837,11.98604922,3398,-84.34979584,0,33.79338717,0,93.4318555,1.888341544,90.13398295,629300,2.76,29.07426173,0.063766683
130,775000,0.272,542.4191419,131389,88,3,9,3,18,0,9,0,28.31632653,1,0,555.5377049,99.57924264,11.78591767,3433,-84.35228706,0,33.79134084,0,98.72881356,1.101694915,83.45021038,623800,2.96,29.07426173,0.063766683
131,772500,0.3567,542.4191419,160500,86,3,11,3,11,0,2,1,12.21719457,1,0,555.5377049,97.19853837,11.98604922,2847,-84.35633039,0,33.79768923,0,93.4318555,1.888341544,90.13398295,629300,2.76,29.07426173,0.063766683
132,620000,0.1699,542.4191419,160500,84,2,6,3,8,0,2,1,12.21719457,0,0,555.5377049,97.19853837,11.98604922,3200,-84.35464985,0,33.79596618,0,93.4318555,1.888341544,90.13398295,629300,2.76,29.07426173,0.059317845
133,1295000,0.2491,542.4191419,160500,65,1,7,2,5,0,2,0,12.21719457,1,0,555.5377049,97.19853837,11.98604922,4047,-84.35582681,0,33.79466601,0,93.4318555,1.888341544,90.13398295,629300,2.76,29.07426173,0.063766683
134,1340000,0.2066,542.4191419,156150,86,5.5,10,5,20,1,3,0,19.04761905,1,0,555.5377049,94.17293233,11.95857236,5496,-84.35129174,0,33.78221504,0,82.56997455,4.580152672,86.84210526,533700,2.5,29.07426173,0.059317845
135,553100,0.0964,542.4191419,131389,91,2,7,3,11,0,5,0,28.31632653,0,1,555.5377049,99.57924264,11.78591767,2092,-84.35089488,0,33.79229878,0,98.72881356,1.101694915,83.45021038,623800,2.96,29.07426173,0.059317845
136,1025000,0.4293,542.4191419,160500,86,3,8,4,11,0,2,1,12.21719457,1,0,555.5377049,97.19853837,11.98604922,3000,-84.35717545,0,33.7985341,0,93.4318555,1.888341544,90.13398295,629300,2.76,29.07426173,0.059317845
137,815000,0.2212,542.4191419,160500,73,3,9,4,13,0,4,0,12.21719457,1,0,555.5377049,97.19853837,11.98604922,2847,-84.35512517,0,33.79181582,0,93.4318555,1.888341544,90.13398295,629300,2.76,29.07426173,0.063766683
138,722500,0.2531,542.4191419,111140,86,2,7,4,10,0,4,0,17.25601132,1,0,555.5377049,100,11.61854595,2186,-84.36128996,0,33.80006359,0,93.17470257,0.563556669,80.98891731,664100,2.26,29.07426173,0.063766683
139,704000,0.2162,542.4191419,131389,88,2.5,7,3,14,1,6,0,28.31632653,1,0,555.5377049,99.57924264,11.78591767,2204,-84.35052861,0,33.78975308,0,98.72881356,1.101694915,83.45021038,623800,2.96,29.07426173,0.059317845
140,624900,0.3492,542.4191419,111140,58,2,7,3,8,0,2,0,17.25601132,0,1,555.5377049,100,11.61854595,1768,-84.36302064,0,33.80675669,0,93.17470257,0.563556669,80.98891731,664100,2.26,29.07426173,0.059317845
141,705000,0.1286,542.4191419,131389,91,2,6,3,8,0,2,0,28.31632653,1,0,555.5377049,99.57924264,11.78591767,1981,-84.35054562,0,33.79199097,0,98.72881356,1.101694915,83.45021038,623800,2.96,29.07426173,0.059317845
142,1200000,0.202,542.4191419,131389,85,1,5,2,5,0,2,1,28.31632653,1,0,555.5377049,99.57924264,11.78591767,5000,-84.35227428,0,33.7872896,0,98.72881356,1.101694915,83.45021038,623800,2.96,29.07426173,0.063766683
143,1300000,0.1894,542.4191419,156150,76,2,6,4,9,0,3,0,19.04761905,1,0,555.5377049,94.17293233,11.95857236,4800,-84.34914492,0,33.78115822,0,82.56997455,4.580152672,86.84210526,533700,2.5,29.07426173,0.059317845
144,525000,0.1791,542.4191419,133295,87,2,6,2,10,0,4,0,40.58956916,0,0,555.5377049,96.83615819,11.80032,1247,-84.35876457,0,33.79024619,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.065194895
145,645000,0.1768,542.4191419,95078,80,3,7,3,11,0,2,0,19.84231275,1,0,555.5377049,100,11.46245289,2618,-84.35969405,0,33.79550112,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.065194895
146,600000,0.1687,542.4191419,152168,90,1.5,6,3,7,1,2,0,15.59020045,1,0,555.5377049,100,11.93274045,3350,-84.36448116,0,33.78195856,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.065194895
147,1355000,0.3444,542.4191419,133295,68,2,6,2,8,0,2,1,40.58956916,1,0,555.5377049,96.83615819,11.80032,4540,-84.36407466,0,33.78904596,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.065194895
148,712000,0.2727,542.4191419,95078,86,3,9,3,13,0,4,0,19.84231275,1,0,555.5377049,100,11.46245289,2362,-84.36428974,0,33.79750542,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.065194895
149,1161500,0.2246,542.4191419,95078,89,2,7,3,8,0,2,0,19.84231275,1,0,555.5377049,100,11.46245289,3636,-84.36602546,0,33.79716338,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.065194895
150,649000,0.3224,542.4191419,133295,75,2,7,3,8,0,2,0,40.58956916,1,0,555.5377049,96.83615819,11.80032,2141,-84.36313265,0,33.79054465,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.065194895
151,586000,0.1625,542.4191419,121696,73,2,9,3,9,0,3,0,22.16981132,0,1,555.5377049,100,11.70928141,500,-84.3614193,0,33.78656447,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.065194895
152,680000,0.1428,542.4191419,121696,80,2,6,3,8,0,2,0,22.16981132,0,0,555.5377049,100,11.70928141,1847,-84.36125332,0,33.78697654,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.065194895
153,715000,0.3934,542.4191419,72361,85,2,6,3,8,0,2,0,51.82481752,1,0,555.5377049,97.18411552,11.18942276,3384,-84.36396075,0,33.79990768,0,84.21709295,9.669369931,66.85920578,435000,1.95,24.65408133,0.065194895
154,438500,0.1791,542.4191419,121696,85,1,8,3,5,0,2,0,22.16981132,0,1,555.5377049,100,11.70928141,1397,-84.3675505,0,33.78987006,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.065194895
155,510000,0.1791,542.4191419,121696,85,1,8,3,5,0,2,0,22.16981132,0,1,555.5377049,100,11.70928141,1397,-84.3675505,0,33.78987006,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.065194895
156,815000,0.2296,542.4191419,133295,95,2,8,3,8,0,2,0,40.58956916,1,0,555.5377049,96.83615819,11.80032,2203,-84.3612284,0,33.78795057,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.065194895
157,696000,0.1722,542.4191419,95078,91,2.5,10,4,10,1,2,0,19.84231275,1,0,555.5377049,100,11.46245289,3184,-84.35751847,0,33.79195587,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.065194895
158,840000,0.2197,542.4191419,121696,81,2,7,3,8,0,2,1,22.16981132,1,0,555.5377049,100,11.70928141,3677,-84.3642416,0,33.78581125,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.069334253
159,965000,0.1873,542.4191419,121696,87,1,6,2,5,0,2,0,22.16981132,1,0,555.5377049,100,11.70928141,2850,-84.35840417,0,33.785221,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.069334253
160,969000,0.2204,542.4191419,72361,11,3.5,8,4,16,1,5,1,51.82481752,1,0,555.5377049,97.18411552,11.18942276,4358,-84.3691483,0,33.80050881,0,84.21709295,9.669369931,66.85920578,435000,1.95,24.65408133,0.069334253
161,1250000,0.1997,542.4191419,95078,91,1,7,2,5,0,2,0,19.84231275,1,0,555.5377049,100,11.46245289,3887,-84.36418607,0,33.79591391,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.069334253
162,900000,0.2296,542.4191419,133295,31,2,6,3,10,0,4,0,40.58956916,1,0,555.5377049,96.83615819,11.80032,4000,-84.36106383,0,33.78795017,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.065194895
163,774500,0.1653,542.4191419,152168,95,2,6,3,9,0,3,0,15.59020045,1,0,555.5377049,100,11.93274045,2820,-84.36606275,0,33.78330076,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.065194895
164,550000,0.1722,542.4191419,95078,87,1,6,3,5,0,2,0,19.84231275,1,0,555.5377049,100,11.46245289,1613,-84.36739446,0,33.79266835,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.065194895
165,750000,0.1779,542.4191419,121696,86,3,8,4,11,0,2,0,22.16981132,1,0,555.5377049,100,11.70928141,3306,-84.36811883,0,33.78682759,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.069334253
166,1295000,0.1928,542.4191419,95078,9,4,9,5,18,0,6,0,19.84231275,1,0,555.5377049,100,11.46245289,4587,-84.35992637,0,33.79350767,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.069334253
167,1300000,0.2462,542.4191419,95078,9,5.5,9,5,23,1,6,0,19.84231275,1,0,555.5377049,100,11.46245289,4290,-84.35817126,0,33.79247017,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.069334253
168,750000,0.2204,542.4191419,95078,75,2,6,3,10,0,4,0,19.84231275,1,0,555.5377049,100,11.46245289,2303,-84.36297624,0,33.79286687,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.069334253
169,619900,0.1768,542.4191419,95078,90,1,7,3,5,0,2,1,19.84231275,1,0,555.5377049,100,11.46245289,2035,-84.36657189,0,33.79500179,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.065194895
170,1445000,0.1994,542.4191419,121696,86,2,5,3,8,0,2,1,22.16981132,1,0,555.5377049,100,11.70928141,1811,-84.35758947,0,33.78626681,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.069334253
171,860000,0.1768,542.4191419,95078,90,3,7,4,13,0,4,0,19.84231275,1,0,555.5377049,100,11.46245289,3132,-84.36277192,0,33.79551222,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.065194895
172,746000,0.155,542.4191419,152168,92,2,6,3,10,0,4,0,15.59020045,1,0,555.5377049,100,11.93274045,3318,-84.36459613,0,33.78387278,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.069334253
173,750000,0.1894,542.4191419,152168,91,3.5,7,3,15,1,4,0,15.59020045,1,0,555.5377049,100,11.93274045,3520,-84.36018731,0,33.78331332,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.069334253
174,1060000,0.1745,542.4191419,152168,96,2.5,7,3,12,1,4,0,15.59020045,1,0,555.5377049,100,11.93274045,4600,-84.36912492,0,33.78430096,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.069334253
175,835000,0.2941,542.4191419,72361,86,2,8,2,8,0,2,0,51.82481752,1,0,555.5377049,97.18411552,11.18942276,2563,-84.36555006,0,33.79926705,0,84.21709295,9.669369931,66.85920578,435000,1.95,24.65408133,0.069334253
176,1375000,0.2204,542.4191419,95078,69,1,6,2,5,0,2,0,19.84231275,1,0,555.5377049,100,11.46245289,3554,-84.36357387,0,33.79286589,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.065194895
177,685000,0.1993,542.4191419,152168,85,2.5,9,5,12,1,4,0,15.59020045,1,0,555.5377049,100,11.93274045,2904,-84.36292698,0,33.78320751,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.065194895
178,1100000,0.208,542.4191419,133295,9,4.5,9,4,19,1,5,1,40.58956916,1,0,555.5377049,96.83615819,11.80032,3773,-84.35795918,0,33.7915145,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
179,875000,0.3561,542.4191419,72361,87,2.5,9,5,11,1,3,1,51.82481752,1,0,555.5377049,97.18411552,11.18942276,3168,-84.36437768,0,33.79994354,0,84.21709295,9.669369931,66.85920578,435000,1.95,24.65408133,0.065194895
180,873000,0.2,542.4191419,72361,25,3,9,4,17,0,8,0,51.82481752,1,0,555.5377049,97.18411552,11.18942276,3054,-84.36445132,0,33.80041123,0,84.21709295,9.669369931,66.85920578,435000,1.95,24.65408133,0.069334253
181,605000,0.2538,542.4191419,121696,96,1,6,2,5,0,2,0,22.16981132,0,1,555.5377049,100,11.70928141,1922,-84.35555303,0,33.78628302,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.069334253
182,835000,0.2733,542.4191419,133295,69,4,8,2,14,0,2,1,40.58956916,1,0,555.5377049,96.83615819,11.80032,3711,-84.36402943,0,33.79063402,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
183,530000,0.2066,542.4191419,133295,91,1,7,3,5,0,2,0,40.58956916,0,0,555.5377049,96.83615819,11.80032,4040,-84.35822202,0,33.79116165,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
184,1495000,0.1296,542.4191419,133295,31,1,6,2,5,0,2,1,40.58956916,1,0,555.5377049,96.83615819,11.80032,5024,-84.36262272,0,33.79239995,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
185,630000,0.1951,542.4191419,121696,96,1,7,3,5,0,2,0,22.16981132,0,1,555.5377049,100,11.70928141,1440,-84.35608669,0,33.78624463,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.069334253
186,635000,0.2777,542.4191419,95078,75,2,9,4,8,0,2,0,19.84231275,1,0,555.5377049,100,11.46245289,2188,-84.36667523,0,33.7933708,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.065194895
187,660000,0.0683,542.4191419,121696,17,3.5,8,3,16,1,5,0,22.16981132,0,1,555.5377049,100,11.70928141,2230,-84.36798878,0,33.78844112,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.065194895
188,439000,0.2107,542.4191419,72361,71,1,5,2,5,0,2,0,51.82481752,0,0,555.5377049,97.18411552,11.18942276,2546,-84.37035618,0,33.80147064,0,84.21709295,9.669369931,66.85920578,435000,1.95,24.65408133,0.065194895
189,685000,0.2514,542.4191419,133295,34,2.5,7,3,10,1,2,1,40.58956916,1,0,555.5377049,96.83615819,11.80032,2143,-84.36172862,0,33.78799262,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.065194895
190,1043200,0.1779,542.4191419,152168,96,3,7,3,14,0,5,0,15.59020045,1,0,555.5377049,100,11.93274045,3700,-84.36928424,0,33.78433309,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.069334253
191,490000,0.2094,542.4191419,121696,75,1,5,2,5,0,2,1,22.16981132,0,1,555.5377049,100,11.70928141,1082,-84.3593017,0,33.78593652,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.065194895
192,886000,0.1575,542.4191419,95078,91,3,9,4,15,0,6,0,19.84231275,1,0,555.5377049,100,11.46245289,2858,-84.36422935,0,33.79551619,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.069334253
193,765500,0.1881,542.4191419,121696,86,1,9,4,5,0,2,1,22.16981132,1,0,555.5377049,100,11.70928141,2371,-84.36264929,0,33.78733212,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.069334253
194,638500,0.1791,542.4191419,133295,91,3,8,3,11,0,2,1,40.58956916,1,0,555.5377049,96.83615819,11.80032,2178,-84.36175878,0,33.78851398,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
195,625000,0.4227,542.4191419,72361,71,3,9,3,13,0,4,0,51.82481752,1,0,555.5377049,97.18411552,11.18942276,2468,-84.36708858,0,33.7989241,0,84.21709295,9.669369931,66.85920578,435000,1.95,24.65408133,0.069334253
196,880000,0.2732,542.4191419,133295,11,3.5,8,4,16,1,5,0,40.58956916,1,0,555.5377049,96.83615819,11.80032,3122,-84.3586366,0,33.78901032,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
197,1027000,0.273,542.4191419,133295,71,2.5,9,4,12,1,4,1,40.58956916,1,0,555.5377049,96.83615819,11.80032,3950,-84.36593569,0,33.79247024,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
198,787500,0.2204,542.4191419,133295,95,2.5,7,3,10,1,2,1,40.58956916,1,0,555.5377049,96.83615819,11.80032,2905,-84.35587106,0,33.78890397,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
199,543500,0.1871,542.4191419,152168,90,2,6,3,8,0,2,0,15.59020045,0,0,555.5377049,100,11.93274045,1820,-84.36736152,0,33.78288156,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.065194895
200,900000,0.1722,542.4191419,152168,85,1,7,2,5,0,2,0,15.59020045,1,0,555.5377049,100,11.93274045,2958,-84.36465765,0,33.78236624,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.065194895
201,1646122,0.2286,542.4191419,133295,62,2,7,3,8,0,2,1,40.58956916,1,0,555.5377049,96.83615819,11.80032,4660,-84.36220722,0,33.7879607,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
202,1827505,0.5271,542.4191419,133295,61,2,7,3,8,0,2,1,40.58956916,1,0,555.5377049,96.83615819,11.80032,4592,-84.36220569,0,33.78943454,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
203,1010000,0.3808,542.4191419,72361,9,3.5,9,4,20,1,9,0,51.82481752,1,0,555.5377049,97.18411552,11.18942276,5732,-84.36178401,0,33.79856641,0,84.21709295,9.669369931,66.85920578,435000,1.95,24.65408133,0.069334253
205,600000,0.1837,542.4191419,121696,81,1,6,3,5,0,2,0,22.16981132,0,1,555.5377049,100,11.70928141,1570,-84.35774409,0,33.78521809,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.069334253
206,1325000,0.2189,542.4191419,152168,6,3.5,8,4,15,1,4,1,15.59020045,1,0,555.5377049,100,11.93274045,5097,-84.366613,0,33.78187596,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.069334253
207,700000,0.2336,542.4191419,72361,76,2,8,4,10,0,4,0,51.82481752,1,0,555.5377049,97.18411552,11.18942276,4000,-84.36758191,0,33.79959407,0,84.21709295,9.669369931,66.85920578,435000,1.95,24.65408133,0.069334253
208,795000,0.4722,542.4191419,95078,86,2.5,6,2,10,1,2,1,19.84231275,1,0,555.5377049,100,11.46245289,2404,-84.35882188,0,33.79402533,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.069334253
209,605000,0.259,542.4191419,95078,86,1.5,6,3,7,1,2,0,19.84231275,1,0,555.5377049,100,11.46245289,2450,-84.36388627,0,33.79748429,0,97.07412224,1.300390117,89.2074199,409200,2.02,24.65408133,0.069334253
210,620000,0.216,542.4191419,152168,90,2.5,9,3,15,1,7,1,15.59020045,1,0,555.5377049,100,11.93274045,1900,-84.36728051,0,33.78392974,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.069334253
211,1500000,0.3363,542.4191419,133295,76,2,7,3,9,0,3,0,40.58956916,1,0,555.5377049,96.83615819,11.80032,4500,-84.36144913,0,33.78926713,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
212,742000,0.1624,542.4191419,121696,81,2,7,3,10,0,4,0,22.16981132,1,0,555.5377049,100,11.70928141,2110,-84.36087002,0,33.78695052,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.069334253
213,735000,0.1951,542.4191419,121696,96,2.5,6,3,12,1,4,1,22.16981132,0,0,555.5377049,100,11.70928141,1856,-84.35625583,0,33.78624575,0,92.039801,1.592039801,85.98130841,701300,2.3699999,24.65408133,0.069334253
214,313000,0.2725,542.4191419,133295,81,1,6,2,5,0,2,0,40.58956916,0,1,555.5377049,96.83615819,11.80032,1064,-84.35913656,0,33.78906322,0,82.74853801,7.992202729,75.70621469,509800,2.0599999,24.65408133,0.069334253
215,695000,0.4794,542.4191419,72361,90,2.5,8,4,10,1,2,0,51.82481752,1,0,555.5377049,97.18411552,11.18942276,3160,-84.36712846,0,33.80184053,0,84.21709295,9.669369931,66.85920578,435000,1.95,24.65408133,0.065194895
216,625000,0.1932,542.4191419,152168,85,3,6,3,13,0,4,0,15.59020045,1,0,555.5377049,100,11.93274045,2660,-84.36068533,0,33.78470578,0,96.19220308,1.541251133,88.77146631,565600,2.46,24.65408133,0.065194895
